Category,URL,회사명,타이틀
모바일,https://www.wanted.co.kr/wd/76788,투썬플랫폼,"닷넷/닷넷코어(.NET Core, .NET 6) 크로스플랫폼 모바일 개발"
모바일,https://www.wanted.co.kr/wd/20692,더재미(thejaemi),모바일게임 클라이언트 개발자
모바일,https://www.wanted.co.kr/wd/181473,알로하팩토리,모바일 캐주얼 게임 사업PM
모바일,https://www.wanted.co.kr/wd/137526,모니모니,리액트 네이티브(React Native) 모바일 앱 개발자(3년 이상)
모바일,https://www.wanted.co.kr/wd/165912,인앤아웃코퍼레이션,모바일/웹 디자이너
모바일,https://www.wanted.co.kr/wd/181500,알로하팩토리,모바일 캐주얼 게임 QA
모바일,https://www.wanted.co.kr/wd/189561,윈큐브마케팅,모바일 쿠폰 운영 MD
모바일,https://www.wanted.co.kr/wd/165811,앤유,모바일 게임 개발 프로그래머
모바일,https://www.wanted.co.kr/wd/103854,크래프톤(Krafton),[NEW STATE Mobile] 모바일 Anti-Cheat 엔지니어 (3년 이상)
모바일,https://www.wanted.co.kr/wd/171295,캐논크래커,모바일 게임 서버 프로그래머 (3년 이상)
모바일,https://www.wanted.co.kr/wd/156546,블루포션게임즈,모바일 게임 기술PM
모바일,https://www.wanted.co.kr/wd/157573,마이게러지,모바일 앱 서비스 기획자
모바일,https://www.wanted.co.kr/wd/170483,피닉스다트,모바일 앱/웹 서비스 기획자
모바일,https://www.wanted.co.kr/wd/125083,슈퍼센트,[100억↑투자] 모바일 게임 UA 매니저
모바일,https://www.wanted.co.kr/wd/171074,골프존,서버 개발 (모바일게임)
모바일,https://www.wanted.co.kr/wd/180344,베이글코드(Bagelcode),모바일 게임 사업 PM (3년 이상)
모바일,https://www.wanted.co.kr/wd/167176,Electronic Arts Korea (EA Korea),[Unannounced Project] 모바일 클라이언트 개발자
모바일,https://www.wanted.co.kr/wd/144514,"브레이브모바일(숨고,Soomgo)",Sr. Performance Marketer (SA)
모바일,https://www.wanted.co.kr/wd/174363,캐논크래커,캐주얼 모바일 게임 UI/UX 디자이너 (Unity)
모바일,https://www.wanted.co.kr/wd/63838,엔스테이지,모바일 클라이언트 개발자
모바일,https://www.wanted.co.kr/wd/170868,캐논크래커,모바일 게임 이펙터
모바일,https://www.wanted.co.kr/wd/146505,골프존,클라이언트 개발 (모바일게임)
모바일,https://www.wanted.co.kr/wd/142324,한국미용데이터,플러터 모바일앱 개발자
모바일,https://www.wanted.co.kr/wd/166138,비피앤솔루션,모바일 Application 개발자
모바일,https://www.wanted.co.kr/wd/40617,넷마블,퍼블리싱 QA (모바일/PC)
모바일,https://www.wanted.co.kr/wd/188583,레인보우로보틱스,모바일 로봇 개발 (SLAM/NAVIGATION)
모바일,https://www.wanted.co.kr/wd/174364,캐논크래커,모바일 게임 3D 애니메이터 (Unity/2년 이상)
모바일,https://www.wanted.co.kr/wd/186959,퍼즐원스튜디오,모바일 퍼즐게임 Effector
모바일,https://www.wanted.co.kr/wd/120616,스마트스터디게임즈,[신규 프로젝트L] 모바일 게임 이펙터
모바일,https://www.wanted.co.kr/wd/156350,제트5,모바일 MMORPG UI UX 디자이너
모바일,https://www.wanted.co.kr/wd/192617,"브레이브모바일(숨고,Soomgo)",Sr. Finance Manager
모바일,https://www.wanted.co.kr/wd/174366,캐논크래커,모바일 게임 3D 모델러 (2년 이상)
모바일,https://www.wanted.co.kr/wd/171297,캐논크래커,모바일 게임 사업PM (2년 이상)
모바일,https://www.wanted.co.kr/wd/186975,퍼즐원스튜디오,모바일 퍼즐게임 원화 아티스트
모바일,https://www.wanted.co.kr/wd/157947,헤론헬스정보시스템,웹/모바일 개발자(10년 이상)
모바일,https://www.wanted.co.kr/wd/112612,스마트스터디게임즈,[신규 프로젝트L] 모바일 게임 3D 애니메이터
모바일,https://www.wanted.co.kr/wd/126793,마더케이,모바일 앱 운영 총괄 PO
모바일,https://www.wanted.co.kr/wd/163571,알지티,모바일 로봇 제어 SW 개발자 (navigation)
모바일,https://www.wanted.co.kr/wd/160695,알로하팩토리,모바일게임 애니메이터
모바일,https://www.wanted.co.kr/wd/186979,퍼즐원스튜디오,모바일 퍼즐게임 UI/GUI Artist
모바일,https://www.wanted.co.kr/wd/188676,오픈랩소디,모바일 광고 플랫폼의 B2B 마케터
모바일,https://www.wanted.co.kr/wd/191064,코코네엠(coconeM),모바일 앱 북미권 운영 담당자
